source_system,entity_name,procedure_number,lot_number,line_no,item_name,okpd_code,okpd_name,quantity,unit,price_rub,item_description,item_id_external,okei_code,unit_price_rub,line_total_rub,sberb2b_need_id,sberb2b_condition_id,unit_price_source,focus_category
sberbank_ast,ООО Домклик,10994539,1,120,ИП Таранов Вячеслав Николаевич ИНН 772500976800 - Программа стратегической сессии для команды Домклик,,,1.0,шт,0.0,,0e2b11cf-9b43-418d-9d6e-4b7889fad87c,796,0.0,0.0,ebc46e16-4364-44f3-9bdc-9b0f387033a4,59d6df28-72e5-4652-a20c-41fcb7ccf35d,sberb2b_goods_api,Other
sberbank_ast,ООО Домклик,10994539,1,121,ИП Белодед Светлана Васильевна ИНН 644201929426 - Навыковые тренинги для руководителей: Основы управления,,,1.0,шт,0.0,,5e65bdbd-f719-4c12-8577-521e271fadfa,796,0.0,0.0,ebc46e16-4364-44f3-9bdc-9b0f387033a4,59d6df28-72e5-4652-a20c-41fcb7ccf35d,sberb2b_goods_api,Other
sberbank_ast,ООО Домклик,10994539,1,122,"ФГБОУ ВО «НИУ «МЭИ» 7722019652 - «Менеджмент закупок товаров, работ, услуг отдельными видами юридических лиц» с присвоением квалификации «Специалист в сфере закупок» (223-ФЗ)",,,1.0,шт,0.0,,3b54c501-5806-4c84-be57-ad97081508bd,796,0.0,0.0,ebc46e16-4364-44f3-9bdc-9b0f387033a4,59d6df28-72e5-4652-a20c-41fcb7ccf35d,sberb2b_goods_api,Other
sberbank_ast,ООО Домклик,10994539,1,123,"ИП Шопинский Владимир Васильевич 772393385729 - ""Переговоры без поражения""",,,1.0,шт,0.0,,91717ab8-9272-4bb2-b415-535de9298132,796,0.0,0.0,ebc46e16-4364-44f3-9bdc-9b0f387033a4,59d6df28-72e5-4652-a20c-41fcb7ccf35d,sberb2b_goods_api,Other
sberbank_ast,ООО СберАвто,10994668,1,1,предоставление доступа к сервису Dadata тариф «Максимальный» 200 000 запросов в день.,,,1.0,шт,44000.0,,c7dd0a7d-7921-46cc-aade-22d2b9094738,796,44000.0,44000.0,ee6fc418-010f-403e-b237-cad3a34eca30,608e083c-789d-4a7d-b84f-8c2e7f9e23ee,sberb2b_goods_api,Logistics
sberbank_ast,ООО Домклик,110187405,1,1,Беспроводное зарядное устройство,,,300.0,шт,0.0,Техничсекие характеристики см. в файле ТЗ Сроки изготовления и поставки: не позднее 20 «ноября» 2025 года Срок гарантии 12 месяцев с даты подписания УПД,08606c74-d372-45e9-a421-935805957dd0,796,0.0,0.0,b168cc97-c94d-4d06-a824-9a77562c7665,ec8a1ff6-757a-4fa6-bd3b-1d1742d9cfda,sberb2b_goods_api,Other
sberbank_ast,ООО Домклик,110187405,1,2,Зарядное устройство с кабелем 3в1,,,300.0,шт,0.0,Техничсекие характеристики см. в файле ТЗ Сроки изготовления и поставки: не позднее 20 «ноября» 2025 года Срок гарантии 12 месяцев с даты подписания УПД,9e9753d8-78d8-445a-b08a-a09841395d5e,796,0.0,0.0,b168cc97-c94d-4d06-a824-9a77562c7665,ec8a1ff6-757a-4fa6-bd3b-1d1742d9cfda,sberb2b_goods_api,Other
sberbank_ast,ООО Страховой брокер Сбербанка,110932841,1,1,Ноутбук HP EliteBook 840 G11 (A36XTET),26.20.11.110,"Компьютеры портативные массой не более 10 кг, такие как ноутбуки, планшетные компьютеры, карманные компьютеры, в том числе совмещающие функции мобильного телефонного аппарата",1.0,шт,128147.0,В техническом задании*,b806ba61-b9e8-434f-b4e7-b9a45e9e684b,796,128147.0,128147.0,3ba949ca-cc54-4d62-bf40-af7a58cacab5,ccb83402-dc70-4c11-a37d-3a13bf9537f1,sberb2b_goods_api,Other
sberbank_ast,ООО СберТех,111079755,1,1,Простой слайд (Здесь и далее – в соотношении сторон 16:9),73.1,Услуги рекламные,1.0,шт,0.0,Согласно Техническому заданию,e981f2be-2cc3-4d82-b751-4f0178b87a24,796,0.0,0.0,f5af6e6e-0d83-4839-bda1-398ecf36fdbb,9e5e0f0c-60e6-4f9e-b9c9-da003a7275a2,sberb2b_goods_api,Other
sberbank_ast,ООО СберТех,111079755,1,2,Слайд с инфографикой/сложный слайд,73.1,Услуги рекламные,1.0,шт,0.0,Согласно Техническому заданию,d7d6e2c5-b6b8-4a0a-93a2-b5067fa8f422,796,0.0,0.0,f5af6e6e-0d83-4839-bda1-398ecf36fdbb,9e5e0f0c-60e6-4f9e-b9c9-da003a7275a2,sberb2b_goods_api,Other
sberbank_ast,ООО СберТех,111079755,1,3,"Презентация ""под ключ"" на основе имеющегося шаблона (15 слайдов)",73.1,Услуги рекламные,1.0,шт,0.0,Согласно Техническому заданию,d7de0268-5ef8-41b7-94fa-196a609fb9b2,796,0.0,0.0,f5af6e6e-0d83-4839-bda1-398ecf36fdbb,9e5e0f0c-60e6-4f9e-b9c9-da003a7275a2,sberb2b_goods_api,Other
sberbank_ast,ООО СберТех,111079755,1,4,"Презентация ""под ключ"" создание с ""нуля"" по брендбуку (15 слайдов)",73.1,Услуги рекламные,1.0,шт,0.0,Согласно Техническому заданию,970a0912-cd05-4a77-8fb1-3c0ad40eb73d,796,0.0,0.0,f5af6e6e-0d83-4839-bda1-398ecf36fdbb,9e5e0f0c-60e6-4f9e-b9c9-da003a7275a2,sberb2b_goods_api,Other
sberbank_ast,ООО Домклик,111299683,1,1,Постельное белье,,,60.0,шт,276015.0,"Договор рамочный, указан ориентировочный объем.",b63e905c-9ffb-4d71-90f0-4ece57958a9c,796,4600.25,276015.0,0592ddbd-e459-4000-80e5-be2440af0122,d35e3e04-45b0-4a26-abde-ba3e00586ec0,sberb2b_goods_api,Other
sberbank_ast,ООО Домклик,111299683,1,2,Полотенце для ног (при выходе из ванной),,,60.0,шт,35265.0,"Договор рамочный, указан ориентировочный объем.",47b099ea-000a-43f5-8be2-ac6ff50961ce,796,587.75,35265.0,0592ddbd-e459-4000-80e5-be2440af0122,d35e3e04-45b0-4a26-abde-ba3e00586ec0,sberb2b_goods_api,Other
sberbank_ast,ООО Домклик,111299683,1,3,Полотенца (комплект),,,120.0,шт,90840.0,"Договор рамочный, указан ориентировочный объем.",dc55aeef-e2f6-4310-bf8e-a870acc7d4e2,796,757.0,90840.0,0592ddbd-e459-4000-80e5-be2440af0122,d35e3e04-45b0-4a26-abde-ba3e00586ec0,sberb2b_goods_api,Other
sberbank_ast,ООО Домклик,111299683,1,4,"Доп одеяло 1,5-спальное",,,17.0,шт,19936.75,"Договор рамочный, указан ориентировочный объем.",fcdfedf9-7e16-473d-a757-13397d9b89d3,796,1172.75,19936.75,0592ddbd-e459-4000-80e5-be2440af0122,d35e3e04-45b0-4a26-abde-ba3e00586ec0,sberb2b_goods_api,Other
sberbank_ast,ООО Домклик,111299683,1,5,"Пододеяльник 1,5-спальное",,,17.0,шт,30889.0,"Договор рамочный, указан ориентировочный объем.",209bb73b-949e-4c51-b7e0-216bcf439fa6,796,1817.0,30889.0,0592ddbd-e459-4000-80e5-be2440af0122,d35e3e04-45b0-4a26-abde-ba3e00586ec0,sberb2b_goods_api,Other
sberbank_ast,ООО Домклик,111299683,1,6,Набор столовых приборов,,,25.0,шт,37643.75,"Договор рамочный, указан ориентировочный объем.",76d84638-cedf-4625-9836-a003909f783f,796,1505.75,37643.75,0592ddbd-e459-4000-80e5-be2440af0122,d35e3e04-45b0-4a26-abde-ba3e00586ec0,sberb2b_goods_api,Other
sberbank_ast,ООО Домклик,111299683,1,7,Декор тематический,,,30.0,шт,6135.0,"Договор рамочный, указан ориентировочный объем.",0d5b39c0-905e-4b86-81da-02018f5da5b2,796,204.5,6135.0,0592ddbd-e459-4000-80e5-be2440af0122,d35e3e04-45b0-4a26-abde-ba3e00586ec0,sberb2b_goods_api,Other
sberbank_ast,ООО СберАвто,111361104,1,1,"Гарнитура Yealink UH34 Dual UC , USB, 1.2м",,,30.0,шт,150000.0,,08ef1294-00e7-4fb8-9ce8-20a4be1c3ece,796,5000.0,150000.0,e6852cad-dec3-4cda-9877-76b10108b361,bd8eed8e-f14e-4a4a-9123-6c8c95515899,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,111388569,1,1,Услуги по проведению ежедневной комплексной уборки помещений для нужд Байкальского регионального филиала АО «Сбербанк Лизинг».,,,1.0,шт,0.0,см.ТЗ,420a521d-cf97-4e7e-a341-a6349e6c0ade,796,0.0,0.0,8a9f6ab2-a191-40de-83f4-236fb708f5de,a741e6d2-3914-4d52-84a1-55398a2760a1,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,111543404,1,1,Оказание услуг по аренде пурифайеров,77.29.12.000,Услуги по прокату мебели и прочих бытовых приборов,12.0,мес,0.0,В соответствии с ТЗ,e746d02e-625e-4c26-9051-6ae00d49b979,362,0.0,0.0,db6a68a3-f0c4-4c76-8585-ae288443c72e,c8f853b6-b2b8-403c-83b8-d440755102c1,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,111543404,1,2,Оказание услуг по техническому обслуживанию пурифайеров,33.12.19.000,"Услуги по ремонту и техническому обслуживанию прочего оборудования общего назначения, не включенного в другие группировки",12.0,мес,0.0,В соответствии с ТЗ,28c13fd1-2891-4e32-b021-edf5f4351684,362,0.0,0.0,db6a68a3-f0c4-4c76-8585-ae288443c72e,c8f853b6-b2b8-403c-83b8-d440755102c1,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,111580011,1,1,"Погрузка, взвешивание, вывоз и конфиденциальное уничтожение информации на бумажных носителях весом не менее 1000 кг. не более 3 000 кг.",,,3000.0,кг,0.0,"Описание услуг, Техническое задание - в приложении ""Запрос КП""",24f5863d-cb7d-4a2b-8d7b-4363ae94b732,166,0.0,0.0,cf461c44-2fd6-4d89-b717-aba43c312fcf,f417e861-f686-43fc-811d-84d9b716af81,sberb2b_goods_api,Other
sberbank_ast,ООО СберТех,111618730,1,1,Согласно вложенному ТЗ,,,1.0,шт,0.0,Согласно вложенному ТЗ,28be993b-8689-4639-893b-b9dc54e107a8,796,0.0,0.0,343c765f-a9b6-42a7-a3e3-1ec613fff21e,80b72de6-d003-4af0-922e-e8ba47b32178,sberb2b_goods_api,Other
sberbank_ast,ООО СберОбразование,112518701,1,1,ОКАЗАНИЕ УСЛУГ ПО РАЗРАБОТКЕ ОНЛАЙН-КУРСОВ,,,2.0,шт,0.0,,826a792b-52e1-4478-946f-6bad12dc30e8,796,0.0,0.0,ce286f25-0897-4817-8104-74cdf2a5f6a6,1503d144-749d-418e-ba34-dd300c58c8cb,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,112684653,1,1,"Считыватель бесконтактных Smart-карт и Proximity-карт HID RP10 SE Black, артикул 900PTNNEK00000",26.30.50.170,Средства и системы контроля и управления доступом биометрические,12.0,шт,0.0,,74675bf7-8161-43c8-837a-8263a4d71c00,796,0.0,0.0,66bf7dbe-29aa-4d3d-a4f9-39dc8810c755,236cae63-60f5-4676-a933-df560934e4e8,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,112946838,1,1,оказание услуг по организации и проведению производственного мероприятия (банкет),,,1.0,шт,0.0,тех.задание во вложении,f3c57dd2-ac35-456c-b1c2-6e0850e2ecfa,796,0.0,0.0,5ea413be-33d7-4a6b-a6ed-fccf5fbb522c,0471812d-a774-457b-892e-dc1f27a46eee,sberb2b_goods_api,Other
sberbank_ast,ООО Домклик,113452596,1,1,Поставка системы управления жизненным циклом средств криптографической защиты информации,,,1.0,шт,0.0,Поставка системы управления жизненным циклом средств криптографической защиты информации,1bea04ec-d667-426a-a669-7d7aa87c4b9b,796,0.0,0.0,1b649854-9879-4556-96b5-33b03f34fa4a,db0cdeac-0154-40cb-81ef-1472abbbc4bb,sberb2b_goods_api,Other
sberbank_ast,ООО СберОбразование,113668149,1,1,Лицензии Adobe Creative Cloud All Apps for Teams,,,1.0,шт,0.0,Услуга предоставление идентификационных данных для доступа к сервису Creative Cloud All Apps for Teams на 12 месяцев. Для работы необходимо 13 учёток.,31121ff0-f536-4743-ba80-cdcd63a205e8,796,0.0,0.0,d96559c8-a5cb-400a-ac19-cb3bbb8ffe15,87c4fbb4-084b-45e8-bd35-03e708cba93b,sberb2b_goods_api,Software & Cloud
sberbank_ast,ООО СберАвто,113868276,1,1,"Переднее правое крыло. замена. Передний бампер, окрас Корпус правого зеркала, замена. Крышка багажника, ремонт/замена Задний бампер, ремонт/замена.",,,1.0,шт,50200.0,,02fb8666-9d1e-48dd-abed-650685290814,796,50200.0,50200.0,bdb42517-85eb-4cc2-964f-b83b98616720,12932e0e-1e09-45de-807c-ad2fcd47c356,sberb2b_goods_api,Infrastructure
sberbank_ast,АО Сбербанк-АСТ,114021242,1,1,"Кресло для руководителя Chairman 696 хром черное (сетка/ткань, металл)",,,10.0,шт,72800.0,,f06115ce-cd45-4c97-aac1-efeb024abbfa,796,7280.0,72800.0,cf68643c-d20e-4200-b02c-e8ed0dacb3fb,5c35f834-d415-4fc8-aadc-3ebbdeed700b,sberb2b_goods_api,Office & Admin
sberbank_ast,АО Сбербанк Лизинг,114292675,1,1,поставка кофемашины,,,1.0,шт,0.0,согласно Техническому заданию во вложении,0f25862c-263e-4a3a-a289-e9e97f0e44da,796,0.0,0.0,313e965b-b622-45cf-8769-4a8fd6480bf7,e88223ac-1cb1-4e8c-b71a-07531dc74c86,sberb2b_goods_api,Other
sberbank_ast,ООО СберТех,114302465,1,1,Брошюровщик Renz Combinette,28.99.11,"Оборудование переплетное, включая брошюровочные машины",2.0,шт,0.0,Тип брошюровщика механический Тип переплета пластиковая пружина Максимальный диаметр пружины 51мм Количество пробиваемых листов 25лист,a19409a1-9f55-4316-8a52-ce6e21259e08,796,0.0,0.0,70a3e696-d302-40b2-8be3-c7e810e84be9,39ad49fa-4fb8-4b27-b550-e51294228419,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,114486366,1,1,кофемашина Delongy Magnifica Evo ECAM 22.110.SB,,,1.0,шт,35000.0,,ffdfd0e8-246d-4b09-b477-9a7aceb0350d,796,35000.0,35000.0,c7e0862f-b5cb-4f31-981c-5d8c365d02f2,19bae74a-381d-40ab-8dc4-116806116cb7,sberb2b_goods_api,Other
sberbank_ast,ООО Сбербанк Факторинг,11450035,1,1,Скоросшиватель зелёный пластиковый А4 на 100 листов,17.23.13.130,Скоросшиватели (папки) из бумаги или картона,100.0,шт,4720.0,"Основной цвет товара - зелёный Формат - А4. Должен вмещать до 100 листов. Толщина обложки 0,13/0,18мм",10fb1584-93f4-456f-9a1f-7c73d394fec6,796,47.2,4720.0,e493a5c6-fb66-49c8-975e-fa17a57e325f,b682c807-e0c0-4014-8034-c2fe3c0af2d2,sberb2b_goods_api,Other
sberbank_ast,ООО Сбербанк Факторинг,11450035,1,2,Файлы-вкладыши А4+ 100мкм гладкие,,,4.0,шт,3440.0,Файлы-вкладыши А4+ 100мкм гладкие (по 50 шт. в упаковке),185ccdc9-524c-45db-ae69-32e07de34e30,796,860.0,3440.0,e493a5c6-fb66-49c8-975e-fa17a57e325f,b682c807-e0c0-4014-8034-c2fe3c0af2d2,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк-АСТ,114766662,1,1,Организация услуг питания на мероприятии в соответствии с ТЗ,,,1.0,шт,56179.0,,37e2c2bb-ea71-4a15-92c6-2180bcc40940,796,56179.0,56179.0,67cbad9e-ba80-4d54-99bf-911438dbf0da,ad6161e7-adda-4355-9e29-b4e543e4de24,sberb2b_goods_api,Other
sberbank_ast,ООО Страховой брокер Сбербанка,114889344,1,1,"Кофе в зернах EGOISTE «Noir» 1 кг, арабика 100%, ГЕРМАНИЯ",,,32.0,шт,96991.04,"1 кг, арабика 100%, ГЕРМАНИЯ",6ab0decc-e45e-4525-8300-09cb1ff73860,796,3030.97,96991.04,41288bd7-6b0b-4594-bbdf-396691439a3a,b263c21b-25d5-4d11-8b4f-a02191ddc5ef,sberb2b_goods_api,Other
sberbank_ast,ООО Страховой брокер Сбербанка,114889344,1,2,"Чай GREENFIELD «Classic Breakfast» черный, 100 пакетиков в конвертах по 2 г",,,18.0,шт,7043.400000000001,"черный, 100 пакетиков в конвертах по 2 г",2ff3c465-e415-458d-89fd-1aeb0b7840d2,796,391.3,7043.400000000001,41288bd7-6b0b-4594-bbdf-396691439a3a,b263c21b-25d5-4d11-8b4f-a02191ddc5ef,sberb2b_goods_api,Other
sberbank_ast,ООО Страховой брокер Сбербанка,114889344,1,3,"Чай GREENFIELD «Earl Grey Fantasy» черный с бергамотом и цитрусом, 100 пакетиков в конвертах по 2 г",,,18.0,шт,7043.58,"черный с бергамотом и цитрусом, 100 пакетиков в конвертах по 2 г",14188b3f-54d0-45d0-8e61-03fb48425339,796,391.31,7043.58,41288bd7-6b0b-4594-bbdf-396691439a3a,b263c21b-25d5-4d11-8b4f-a02191ddc5ef,sberb2b_goods_api,Other
sberbank_ast,ООО Страховой брокер Сбербанка,114889344,1,4,"Сахар-рафинад РУССКИЙ 1 кг (196 кусочков, размер 15×16×21 мм)",,,20.0,шт,3034.0,"1 кг (196 кусочков, размер 15×16×21 мм)",f66fb7a1-cf64-4dec-b537-aea31eaf6eec,796,151.7,3034.0,41288bd7-6b0b-4594-bbdf-396691439a3a,b263c21b-25d5-4d11-8b4f-a02191ddc5ef,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,115224302,1,1,"Акустический экран , тип 1",31.01.12.190,Мебель офисная деревянная прочая,3.0,шт,0.0,ширина 1400 мм х высота 500 мм х толщина 27 мм; обшивка: фетр темно-серый (цвет «Графит») - 3-я кат.; скрытый крепеж – в комплекте,4778f57a-9654-48c8-a2e6-4351ae17607e,796,0.0,0.0,d2739fca-49a9-4679-8832-ac6ae9687b64,256d63fd-6945-4afe-b60f-0438557efaac,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,115224302,1,2,"Акустический экран , тип 2",31.01.12.190,Мебель офисная деревянная прочая,2.0,шт,0.0,ширина 700 мм х высота 500 мм х толщина 27 мм; обшивка: фетр темно-серый (цвет «Графит») - 3-я кат.; скрытый крепеж – в комплекте,fa7a8f89-84e1-4dbe-ad22-a111379f6c8e,796,0.0,0.0,d2739fca-49a9-4679-8832-ac6ae9687b64,256d63fd-6945-4afe-b60f-0438557efaac,sberb2b_goods_api,Other
sberbank_ast,ООО Сбербанк Факторинг,11536215,1,1,Сетевые USB-концентраторы Digi AW02-G300,26.20.40.190,"Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки",2.0,шт,195352.86,В соответствии с техническими требованиями (см. файл во вложении),cd7a18ae-602c-4e8e-9882-36f6ba4a002c,796,97676.43,195352.86,f1f958d6-fe93-4cfa-b4c7-3af88bbf4edf,9bd281d0-0075-45d9-8b66-f486d5a56b06,sberb2b_goods_api,Other
