entity_name,procedure_number,lot_number,subject,focus_category,price_rub,category_median_price,value_ratio_to_category_median,anomaly_type,anomaly_reason,detail_url
АО Сбербанк Лизинг,48597510,1,Оказание услуг по организации переезда офиса для нужд Северо-Западного регионального филиала АО «Сбербанк Лизинг» (г Санкт-Петербург).,Office & Admin,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/f8d11d59-ca82-4bf3-9b4b-7212d2de8284
АО Сбербанк Лизинг,67315539,1,"закупка продуктов (чай, кофе, сахар) для нужд АО Сбербанк Лизинг г. Санкт-Петербург",Other,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/5a803298-7801-4fbe-a13a-407e29821831
АО Сбербанк Лизинг,49063471,1,"Поставка продуктов АО Сбербанк Лизинг в г. Воронеж, Московский пр-т, д. 4",Other,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/7e3916b4-1bf4-4e5f-afe9-d796a98ff218
ООО СберТех,126267802,1,СРОЧНО Поставка серверов,Other,,,,publication_burst,month 2025-10 has 23 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/c62f745e-4839-4b23-b5d6-9ba9779c746b
АО Сбербанк Лизинг,27027607,1,Поставка офисной мебели для нужд Уральского регионального филиала (г. Екатеринбург),Office & Admin,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/a0879363-b394-40bf-a143-1388b2154eca
ООО СберТех,108920611,1,Оказание услуг по обучению оказания первой помощи,Other,,,,publication_burst,month 2025-10 has 23 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/1c5722da-38c3-45ce-b0af-8b338eb911cd
АО Сбербанк Лизинг,88933508,1,поставка мебели для сотрудников и руководителя в офис г. Иркутск Байкальского регионального филиала,Office & Admin,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/a10a2be2-59a3-411d-bbb0-12fd669c0b86
ООО СберТех,77723715,1,Периферийные устройства и аксессуары для компьютера и ноутбука,Other,,,,publication_burst,month 2025-10 has 23 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/ff6553d8-53c8-4a79-975d-436c358fae09
АО Сбербанк-АСТ,76898671,1,СРОЧНО! Покупка телевизора Samsung QE43Q8FAAUXRU 4K Ultra HD,Other,,,,publication_burst,month 2025-10 has 5 lots vs baseline 1.0,https://sberb2b.ru/request/supplier/preview/4518fea4-543e-4d9a-afd2-176d96cf0066
АО Сбербанк Лизинг,16963962,1,Оказание услуг по аренде и техническому обслуживанию пурифайеров для нужд АО «Сбербанк Лизинг»,Other,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/037ee204-4dd1-4be4-9352-13e922fc8caf
ООО СберОбразование,101444724,1,Пультовая охрана (ОС+ТС),Security,,,,publication_burst,month 2025-10 has 9 lots vs baseline 4.0,https://sberb2b.ru/request/supplier/preview/82d31fd7-eb15-4cf7-87a4-a5e398bd1ed9
АО Сбербанк Лизинг,65954824,1,Поставка питьевой бутилированной воды для нужд Башкирского филиала (г.Уфа),Other,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/959c477b-8c11-4006-9db6-5d8a57915d73
АО Сбербанк Лизинг,121569052,1,Оказание услуг по оценке рыночной стоимости восстановительного ремонта недвижимого имущества для нужд Северо-Западного регионального филиала АО «Сбербанк Лизинг» г. Санкт-Петербург.,Infrastructure,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/3f82b1ad-2c0f-463f-ba53-b43d99c5e75b
АО Сбербанк Лизинг,21854224,1,закупка товаров для обеспечения жизнедеятельности филиала АО Сбербанк Лизинг г. Воронеж,Other,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/d0f38ffb-c6b2-4b20-af34-6dd389972793
АО Сбербанк Лизинг,79743788,1,Поставка Apple iPad Air,Other,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/1e97b18a-f8d0-4c66-ae42-aebc6103e339
ООО СберАвто,123851959,1,Поставка канцелярских товаров и принадлежностей,Office & Admin,,,,publication_burst,month 2025-08 has 7 lots vs baseline 3.0,https://sberb2b.ru/request/supplier/preview/9d5bef8a-c502-4c99-b2a9-ae07b32d9830
ООО Сбербанк-Телеком,SBR028-2508290036.1,1,Поставка серверного оборудования для ООО Сбербанк-Телеком,Telecom & Devices,,,,publication_burst,month 2025-08 has 58 lots vs baseline 7.5,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3369565
ООО Сбербанк-Телеком,SBR028-2508290036.2,1,Поставка серверного оборудования для ООО Сбербанк-Телеком,Telecom & Devices,,,,publication_burst,month 2025-08 has 58 lots vs baseline 7.5,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3369565
ООО Сбербанк-Телеком,SBR028-2508290036.3,1,Поставка серверного оборудования для ООО Сбербанк-Телеком,Telecom & Devices,,,,publication_burst,month 2025-08 has 58 lots vs baseline 7.5,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3369565
ООО Сбербанк-Телеком,SBR028-2508290036.4,1,Поставка серверного оборудования для ООО Сбербанк-Телеком,Telecom & Devices,,,,publication_burst,month 2025-08 has 58 lots vs baseline 7.5,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3369565
ООО Сбербанк-Телеком,SBR028-2508280017.1,1,Оказание комплексной услуги по оформлению предметов лизинга для нужд ООО «Сбербанк-Телеком»,Telecom & Devices,,,,publication_burst,month 2025-08 has 58 lots vs baseline 7.5,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3364939
ООО Сбербанк-Телеком,SBR028-2508220030.1,1,"Поставка программного обеспечения и выполнение Работ по внедрению ядра сети, включающего новые узлы и расширение лицензионной ёмкости действующего ядра",Software & Cloud,,,,publication_burst,month 2025-08 has 58 lots vs baseline 7.5,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3352341
ООО Сбербанк-Телеком,SBR028-2508220029.1,1,"оказание услуг по предоставлению во временное пользование (аренда) канала передачи данных (STP, DRA)",Logistics,,,,publication_burst,month 2025-08 has 58 lots vs baseline 7.5,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3351973
ООО Сбербанк-Телеком,SBR028-2508210058.1,1,"Поставка программного обеспечения, услуг внедрения и ТП для ядра сети ООО Сбербанк-Телеком",Telecom & Devices,,,,publication_burst,month 2025-08 has 58 lots vs baseline 7.5,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3350020
ООО Сбербанк-Телеком,SBR028-2508210057.1,1,Поставка сетевого оборудования ядра сети для ООО Сбербанк-Телеком,Telecom & Devices,,,,publication_burst,month 2025-08 has 58 lots vs baseline 7.5,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3350018
ООО Сбербанк-Телеком,SBR028-2508210034.1,1,Закупка A2P-платформы,Other,,,,publication_burst,month 2025-08 has 58 lots vs baseline 7.5,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/39/0/0/3349035
ООО Сбербанк-Телеком,SBR028-2508200017.1,1,"Выбор исполнителя по оказанию услуг аудита годовой и промежуточной финансовой отчетности ООО «Сбербанк-Телеком», подготовленной в соответствии с РСБУ за 2025 финансовый год",Telecom & Devices,,,,publication_burst,month 2025-08 has 58 lots vs baseline 7.5,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3345345
ООО Сбербанк-Телеком,SBR028-2508190086.1,1,Поставка серверов 17 шт,Other,,,,publication_burst,month 2025-08 has 58 lots vs baseline 7.5,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3343739
ООО Сбербанк-Телеком,SBR028-2508190073.1,1,закупка услуг по предоставлению в пользование канала доступа в сеть Интернет + услуга по защите канала передачи данных от DDoS-атак,Telecom & Devices,,,,publication_burst,month 2025-08 has 58 lots vs baseline 7.5,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3343236
ООО Сбербанк-Телеком,SBR028-2508190073.2,1,закупка услуг по предоставлению в пользование канала доступа в сеть Интернет + услуга по защите канала передачи данных от DDoS-атак,Telecom & Devices,,,,publication_burst,month 2025-08 has 58 lots vs baseline 7.5,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3343236
ООО Сбербанк-Телеком,SBR028-2508140012.1,1,Закупка лицензий DrWeb согласно ТЗ,Software & Cloud,,,,publication_burst,month 2025-08 has 58 lots vs baseline 7.5,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3331368
ООО СберАвто,15245404,1,"Лицензия на право использования СКЗИ ""КриптоПро CSP""",Software & Cloud,,,,publication_burst,month 2025-08 has 7 lots vs baseline 3.0,https://sberb2b.ru/request/supplier/preview/ece49461-1a68-42bb-b879-87219161cca2
ООО Сбербанк-Телеком,SBR028-2508070011.1,1,На поставку оборудования для IT инфраструктуры (расходных материалов),Other,,,,publication_burst,month 2025-08 has 58 lots vs baseline 7.5,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3314749
